930542,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
930527,STRATUS,CUSTOMER REPORTS THERE IS A WATER LEAK IN THE VEHICLE ON THE PASSENGER REAR FLOOR
930521,TOWN & COUNTRY,CUSTOMER REPORTS HEARING CLUNK NOISE FROM FRONT END OVER BUMPS---ADVISE
930521,TOWN & COUNTRY,1 ---CUSTOMER STATES VEHICLE PULLS RIGHT
930518,BRONCO,CUSTOMER REPORTS DASH LIGHTS ONLY COME ON AFTER 55MPH AND OVER ON THE GUAGE
930518,BRONCO,"CUSTOMER REPORTS COOLANT LEAK, AFTER FILLING RESOVIOR ITS GONE THE NEXT DAY"
930514,CARAVAN,CUSTOMER REPORTS HEARING LOUD GRINDING NOISE WHEN BRAKES APPLIED---STARTED AFTER BRAKES REPLACED HERE RECENTLY
930514,CARAVAN,CUSTOMER REPORTS HEARING CLUNK NOISE FROM FRONT END OVER BUMPS---ADVISE
930509,CARAVAN,CUSTOMER REPORTS WATER PUMP APPEARS TO BE LEAKING COOLANT ---CHECK AND ADVISE
930435,TOWN & COUNTRY,CUSTOMER REPORTS DRIVERS SIDE WINDOW WILL NOT GO UP AND DOWN ALL THE TIME
930435,TOWN & COUNTRY,CUSTOMER REPORTS DRIVERS SIDE WINDOW WILL NOT GO UP AND DOWN ALL THE TIME
930435,TOWN & COUNTRY,CUSTOMER REPORTS RIGHT RIGHT HEADLIGHT LOW BEAM INOP 
930435,TOWN & COUNTRY,CUSTOMER REPORTS RIGHT RIGHT HEADLIGHT LOW BEAM INOP 
930435,TOWN & COUNTRY,CUSTOMER REPORTS LEFT REAR TAIL LIGHT LENSE CRACKED 
930435,TOWN & COUNTRY,CUSTOMER REPORTS LEFT REAR TAIL LIGHT LENSE CRACKED 
930435,TOWN & COUNTRY,"LUBE, OIL AND FILTER SERVICE. ALACART."
930435,TOWN & COUNTRY,"LUBE, OIL AND FILTER SERVICE. ALACART."
930426,ALERO,"CHECK AND ADVISE. USED VEHICLE INSPECTION. FRONT BRAKE REMAINING THICKNESS............................ REAR BRAKE REMAINING THICKNESS............................. FRONT TIRES..................REAR TIRES.................... PERFORM LOF, AIR FILTER REPLACEMENT AND REPLACE WIPER BLADES ONLY AFTER SAFETY INSPECTION COMPLETE AND SALES HAS DETERMINED TO KEEP VEHICLE FOR RESALE."
930426,ALERO,"FOUR WHEEL ALIGNMENT FULLY ADJUSTABLE, FOUR WHEEL ALIGNMENT WHERE REAR REQUIRES ADJUSTING.............20"
930426,ALERO,LEFT SIDE OUTER TIE ROD BENT--FOUND ON ALIGNMEND
930426,ALERO,REPLACE FRONT BRAKE PADS AND ROTOROS 
930426,ALERO,CHECK FOR POWER STEERING RACK LEAKS 
930423,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
930423,ACCORD,CUSTOMER SUSPECTS DOME LIGHT INOP P AND A TO FIX
930420,VOYAGER,CUSTOMER STATES VEHICLE WILL NOT START. REQUEST TO HAVE BATTERY REPLACED.
930412,RAM PICKUP 1500,"LUBE, OIL AND FILTER SERVICE. ALACART."
930386,ACCORD,FACTORY WARRANTY DOES NOT PROVIDE RENTAL VEHICLES. RENTAL EXPENSE COVERED AS GOODWILL.
930386,ACCORD,FUEL CAP LIGHT HAS BEEN FLASHING ON AND OFF FOR LAST 2 TANKS OF GAS
930370,ACCORD,CUSTOMER REPORTS STEERING WHEEL VIBRATES AND PULLS TO THE RIGHT TEST DRIVE FIRST
930370,ACCORD,CUSTOMER REPORTS CLUTCH PEDAL IS NOISY
930338,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
930337,DAKOTA,"CHECK AND ADVISE. USED VEHICLE INSPECTION. FRONT BRAKE REMAINING THICKNESS............................ REAR BRAKE REMAINING THICKNESS............................. FRONT TIRES..................REAR TIRES.................... PERFORM LOF, AIR FILTER REPLACEMENT AND REPLACE WIPER BLADES ONLY AFTER SAFETY INSPECTION COMPLETE AND SALES HAS DETERMINED TO KEEP VEHICLE FOR RESALE."
930337,DAKOTA,PERFORM AUTOMATIC TRANSMISSION SERVICE (MOPAR +4 FLUID) IN CONJUNCTION WITH MAINTENANCE SERVICE INTERVAL. 2003 AND NEWER JEEP LIBERTY AND 4.7 LITER GRAND CHEROKEE.
930337,DAKOTA,PERFORM TRANSFER CASE SERVICE IN CONJUNCTION WITH MAINTENANCE SERVICE INTERVAL. 2003 AND NEWER QUADRA-TRAC TRANSFERCASE EQUIPPED MODELS.
930337,DAKOTA,PERFORM SYNTHETIC FLUID DIFFERENTIAL SERVICE IN CONJUNCTION WITH SERVICE INTERCAL (D). 2003-2007 JEEPS.
930337,DAKOTA,"REPLACE PCV VALVE IN CONJUNCTION WITH MAINTENANCE SERVICE INTERVAL. 2006 LIBERTY, 4.7L GRAND CHEROKEE."
930337,DAKOTA,REPLACE PLATINUM SPARK PLUGS. 4.7 LITER HIGH OUTPUT MODELS.
930254,RAM 1500,"LUBE, OIL AND FILTER SERVICE. ALACART."
930243,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
930243,ACCORD,REPLACE BRAKE FLUID AS PER CUSTOMER REQUEST 
930243,ACCORD,REPLACE AIR FILTER AS PER CUSTOMER REQUEST 
930243,ACCORD,ROTATE TIRES AS PER CUSTOMER REQUEST
930238,ACCORD,ROTATE FOUR TIRES IN CONJUNCTION WITH MAINTENANCE INTERVAL A SERVICE. CHECK INFLATION PRESSURES AND CONDITION.
930238,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
930220,EXPLORER,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
930208,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
930186,SEBRING,CUSTOMER STATES CHECK ENGINE LIGHT IS COMING ON. VEHICLE WILL RUN THEN DIE.
930174,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
930174,ACCORD,ALL SEASON PROTECTION PACKAGE
930152,CROSSFIRE,CUSTOMER REPORTS OF HAVING OIL LEAKING UNDER VEHICLE 
930152,CROSSFIRE,CUSTOMER NEEDS A RENTAL CAR
930113,S10,INSPECT TREAD DEPTH OF TIRES 
930094,MALIBU,RIGHT REAR TIRE HAS A NAIL IN IT
930075,ACCORD,PERFORM INTERMEDIATE MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
930075,ACCORD,CUSTOMER REQUESTS TO REPLACE BRAKE FLUID PER FACTORY RECOMMENDATIONS
930075,ACCORD,BALANCE 4 STANDARD TIRES WITH MAINTENANCE SERVICE INTERVAL 
930070,ACCORD,CUSTOMER STATES BRAKE SQUEAK. PERFORM FULL BRAKE INSPECTION. 
930070,ACCORD,REPLACE BOTH BATTERIES FOR KEY FAUBS.
930059,ACCORD,EXTERIOR WASH AND INTERIOR VAC
930039,DAKOTA,CUSTOMER STATES HEARING A WHINING SOUND COMING FROM REAR WHEN ACCELERATING. MOPAR WARRANTY - ORIGINAL RO #922366.
930039,DAKOTA,CUSTOMER STATES VEHICLE WILL NOT START. WILL TAKE JUMP BUT WILL STALL UNLESS FOOT IS ON ACCELERATOR.
930026,ACCORD,PERFORM INTERMEDIATE MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
930023,ACCORD,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS USE CUSTOMER SUPPLIED DRAIN PLUG WASHER
930023,ACCORD,BALANCE 4 STANDARD TIRES WITH MAINTENANCE SERVICE INTERVAL 
930022,STRATUS,CUSTOMER STATES L/R TIRE IS FLAT AND UNREPAIRABLE. 
930022,STRATUS,"LUBE, OIL AND FILTER SERVICE. ALACART."
930016,CARAVAN,"LUBE, OIL AND FILTER SERVICE. ALACART."
930005,FOCUS,BRAKES ARE VERY NOISY - N17
929993,NEW YORKER,PERFORM COURTESY INSPECTION
929990,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929989,COBALT,PERFORM MAJOR SERVICE WITHOUT SPARK PLUGS PER FACTORY MILEAGE INTERVAL SERVICE
929989,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929988,DAKOTA,CUSTOMER STATES SHIFTER WILL NOT ENGAGE GEARS. INTERMITTENT. 
929984,GRAND CARAVAN,VEHICLE HEAT IS NOT WORKING.
929982,GRAND AM,"LUBE, OIL AND FILTER SERVICE. ALACART."
929981,SILVERADO 1500,LOF USE CUSTOMER SUPPLIED OIL AND FILTER 
929969,ACCORD,DRAIN AND REFILL ENGINE OIL. REPLACE OIL FILTER AND CHECK ALL FLUIDS
929969,ACCORD,"PERFORM 14 YEAR 150,000 MILE EMISSION INSPECTION "
929962,ALERO,PERFORM MAJOR SERVICE WITHOUT SPARK PLUGS PER FACTORY MILEAGE INTERVAL SERVICE
929962,ALERO,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929961,COBALT,PERFORM MAJOR SERVICE WITHOUT SPARK PLUGS PER FACTORY MILEAGE INTERVAL SERVICE
929961,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929961,COBALT,CUSTOMER REQUEST MOUNT (2) NEW TIRES
929960,COBALT,PERFORM MAJOR SERVICE WITHOUT SPARK PLUGS PER FACTORY MILEAGE INTERVAL SERVICE
929960,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929960,COBALT,RENTAL PER ERIC TREINTON FOR ONE DAY.
929955,G6,PERFORM MAJOR SERVICE WITHOUT SPARK PLUGS PER FACTORY MILEAGE INTERVAL SERVICE
929955,G6,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929951,COBALT,PERFORM MAJOR SERVICE WITHOUT SPARK PLUGS PER FACTORY MILEAGE INTERVAL SERVICE
929951,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929950,SEBRING,PERFORM CHRYSLER MAINTENANCE SERVICE INTERVAL -I- 2003 AND NEWER CHRYSLER PASSENGER CARS AND MINIVANS.
929946,ACCORD,PLEASE REPLACE WIPER BLADES
929930,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
929917,ACCORD,PERFORM FACTORY MAINTENANCE SERVICE AS PER MILEAGE INTERVAL REQUIREMENT
929917,ACCORD,BALANCE STANDARD WHEELS AND TIRES WITH SERVICE. 
929908,MALIBU MAXX,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
929864,MALIBU,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
929857,MALIBU MAXX,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
929843,MALIBU,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
929839,G6,PERFORM COMPLETE USED VEHICLE INSPECTION CHANGE OIL AND FILTER AND CHECK ALL FLUID LEVELS
929815,ACCORD,MOUNT AND BALANCE 4 TIRES.
929808,F-150,CLUNK NOISE FROM REAR END 
929806,EXPLORER SPORT,PERFORM INTERMEDIATE SERVICE PER FACTORY RECOMMENDED MILEAGE INTERVAL
929798,SEBRING,CUSTOMER REPORTS RIGHT FRONT BLINKER INOP 
929797,EXPEDITION,MOUNT AND BALANCE 2 TIRES.
929792,F-150,REPLACE DRIVERS DOOR LOCK CYL 
929792,F-150,CUT AND PROGRAM 2 PATS KEYS
929791,RAM PICKUP 1500,"CHECK AND ADVISE. USED VEHICLE INSPECTION. FRONT BRAKE REMAINING THICKNESS............................ REAR BRAKE REMAINING THICKNESS............................. FRONT TIRES..................REAR TIRES.................... PERFORM LOF, AIR FILTER REPLACEMENT AND REPLACE WIPER BLADES ONLY AFTER SAFETY INSPECTION COMPLETE AND SALES HAS DETERMINED TO KEEP VEHICLE FOR RESALE."
929788,SEBRING,"LUBE, OIL AND FILTER SERVICE. ALACART."
929754,C/K 1500,PREFORM LUBE OIL AND FILTER CHANGE
929753,F-150,"LUBE, OIL AND FILTER SERVICE. ALACART."
929737,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929737,ACCORD,ALL SEASON PROTECTION PACKAGE 
929734,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929734,ACCORD,ALL SEASON PROTECTION PACKAGE
929727,TL,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
929711,TAURUS,FORD LOANER PROGRAM(CUSTOMER MUST HAVE A FORD PRODUCT)
929711,TAURUS,WHEEL NOISE FROM FIGHT FRONT TIRE - B65 
929703,ACCORD,EXTERIOR WASH AND INTERIOR VAC
929703,ACCORD,REFINISH RT FRT AS REQUIRED 
929694,SEBRING,PERFORM CHRYSLER MAINTENANCE SERVICE INTERVAL -I- 2003 AND NEWER CHRYSLER PASSENGER CARS AND MINIVANS.
929666,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
929658,DAKOTA,"LUBE, OIL AND FILTER SERVICE. ALACART."
929657,ACCORD,PERFORM INTERMEDIATE MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
929657,ACCORD,CUSTOMER REQUESTS TO REPLACE BRAKE FLUID PER FACTORY RECOMMENDATIONS
929657,ACCORD,DRAIN AND REFILL COOLANT TO 50/50 MIX INSPECT HOSES
929640,DAKOTA,PERFORM RECALL D47. REPLACE BOTH UPPER BALL JOINTS.
929639,DAKOTA,CUSTOMER REQUESTS REPLACE FRONT WIPER BLADES
929638,ACCORD,CUSTOMER REPORTS RADIO DISPLAY OUT AND CD PLAYER SKIPPIN G GOODWILL AISSTANCE FOR UNIT ORDER STEREO
929638,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
929627,ACCORD,REPLACE DRIVERS SIDE REAR DOOR EDGE GUARD. CAME LOOSE. SOP.
929590,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929590,ACCORD,ALL SEASON PROTECTION PACKAGE
929588,TAHOE,CUSTOMER REPORTS CHECK ENGINE LT CAME ON AND WENT OFF AND CA R DIED SHORTLY AFTER THAT. WILL RESTART NO PROBS BUT DIES RI GHT AWAY. ALL ELECTRICAL STUFF WORKS.
929588,TAHOE,CUSTOMER REPORTS CHECK ENGINE LT CAME ON AND WENT OFF AND CA R DIED SHORTLY AFTER THAT. WILL RESTART NO PROBS BUT DIES RI GHT AWAY. ALL ELECTRICAL STUFF WORKS.
929588,TAHOE,CUSTOMER REPORTS CHECK ENGINE LT CAME ON AND WENT OFF AND CA R DIED SHORTLY AFTER THAT. WILL RESTART NO PROBS BUT DIES RI GHT AWAY. ALL ELECTRICAL STUFF WORKS.
929528,ACCORD,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
929528,ACCORD,BALANCE 4 STANDARD TIRES WITH MAINTENANCE SERVICE INTERVAL 
929487,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929487,ACCORD,ALL SEASON PROTECTION PACKAGE
929477,ALERO,REPAIR REAR COLLISION DAMAGES EXHAUST SYSTEM DAMAGE
929471,TAURUS,"CHECK AND ADVISE. USED VEHICLE INSPECTION. FRONT BRAKE REMAINING THICKNESS............................ REAR BRAKE REMAINING THICKNESS............................. FRONT TIRES..................REAR TIRES.................... PERFORM LOF, AIR FILTER REPLACEMENT AND REPLACE WIPER BLADES ONLY AFTER SAFETY INSPECTION COMPLETE AND SALES HAS DETERMINED TO KEEP VEHICLE FOR RESALE."
929469,ACCORD,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
929464,ACCORD,CUSTOMER REQUESTS TO REPLACE BRAKE FLUID PER FACTORY RECOMMENDATIONS
929464,ACCORD,REPLACE FUEL FILTER AS PER FACTORY RECOMMENDED SERVICE INTERVAL
929464,ACCORD,PERFORM MAJOR MAINTENCE SERVICE AS PER FACTORY SERVICE MANUAL
929464,ACCORD,INSPECT AND ADJUST IDLE SPEED AS PER FACTORY SERVICE 
929464,ACCORD,NOISE IN R/F WHEN TURNING RIGHT AND BRAKING. 
929464,ACCORD,CUSTOMER REQUESTS ADJUSTING VALVES 
929449,DURANGO,"CUSTOMER REPORTS THE 4X4 LIGHT IS ON AGAIN, THE HEADLIGHTS ARE NOT WORKING ALONG WITH THE REAR WIPER, DOOR LOCKS AND DOME LIGHT CUSTOMER REQUESTS TO INSTALL CENTRAL TIMING MODULE PER HIS INTERNET INVESTIGATION.E"
929432,SEBRING,"LUBE, OIL AND FILTER SERVICE. ALACART."
929430,TRAILBLAZER,PERFORM MAINTENANCE PER CHRYSLER SERVICE CONTRACT POLICY AS OUTLINED ON MAINTENANCE COUPON.
929426,FOCUS,CUSTOMER STATES TIRE WENT FLAT OVER NIGHT.
929413,DAKOTA,CUSTOMER REPORTS CHECK ENGINE LIGHT ON 
929406,SIERRA 1500,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929406,SIERRA 1500,CUSTOMER REQUEST MOUNT (2) NEW TIRES
929405,COBALT,PERFORM MAJOR SERVICE WITHOUT SPARK PLUGS PER FACTORY MILEAGE INTERVAL SERVICE
929405,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929405,COBALT,INSTALL PLATE PLATE BRACKET 
929405,COBALT,REPLACE LEFT BLINKER BULB. 
929402,RANGER,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929402,RANGER,PERFORM FRONT BRAKE SERVICE
929400,CAVALIER,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929400,CAVALIER,CUSTOMER REQUEST MOUNT (2) NEW TIRES
929400,CAVALIER,REPLACE REAR SIGNAL BULBS. 
929399,COBALT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929399,COBALT,CUSTOMER REQUESTS MOUNT 3 NEW TIRES
929397,SEBRING,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929396,GRAND AM,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929396,GRAND AM,REPLACE LICENSE PLATE BULB.
929390,STRATUS,"LUBE, OIL AND FILTER SERVICE. ALACART."
929389,ACCORD,"CUSTOMER STATES WHEN STARTING THE ENGINE IT WILL CLICK ONCE, AND ONLY ONCE EVERYTIME FOR APX 15 TIMES THEN STARTS"
929389,ACCORD,PERFORM FACTORY MAINTENANCE SERVICE AS PER MILEAGE INTERVAL REQUIREMENT
929371,TOWN & COUNTRY,CUSTOMER REPORTS CHECK ENGINE LAMP LIT ON DASH---ADVISE
929370,GRAND CARAVAN,PERFORM AUTOMATIC TRANSMISSION SERVICE IN CONJUNCTION WITH MAINTENANCE SERVICE INTERVAL.
929370,GRAND CARAVAN,1 CUSTOMER REQUESTS SYNTHETIC OIL
929328,ACCORD,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
929328,ACCORD,REPLACE A/C HEPA FILTER - PER FACTORY RECOMMENDATION 
929328,ACCORD,REPLACE AIR FILTER AS PER CUSTOMER REQUEST 
929328,ACCORD,CLEAN AND ADJUST REAR BRAKES 
929328,ACCORD,MOUNT AND BALANCE 4 TIRES. 
929319,ACCORD,ROTATE FOUR TIRES IN CONJUNCTION WITH MAINTENANCE INTERVAL A SERVICE. CHECK INFLATION PRESSURES AND CONDITION.
929319,ACCORD,REPLACE ENGINE OIL REPLACE ENGINE OIL FILTER RESET ENGINE OIL LIFE INDICATOR
929308,EXPLORER,CUSTOMER REQUEST TO REPLACE HEAD LIGHT BULBS WITH HYPER WHITE LIGHTS.
929308,EXPLORER,1 CUSTOMER REQUESTED NOT TO ROTATE TIRE NOR US A IMACT WRENCH.
929301,GRAND CARAVAN,CUSTOMER REPORTS OF HEARING BELT NOISE COMING FROM ENGINE AREA SOUND LIKES A SQUEAK NOISE
929265,GRAND AM,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929264,CLASSIC,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929264,CLASSIC,PERFORM FRONT BRAKE SERVICE
929261,RAM PICKUP 1500,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
929247,TL,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
929227,RAM 1500,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
929212,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929212,ACCORD,ALL SEASON PROTECTION PACKAGE
929209,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929209,ACCORD,ALL SEASON PROTECTION PACKAGE
929202,CARAVAN,CUSTOMER REPORTS BRAKE LAMP COMING ON INTERMITTANTLY WHILE DRIVING--ADVISE
929202,CARAVAN,CUSTOMER REPORTS LEFT FRONT DOOR GLASS MAKES NOISE WHEN IN USE---ADVISE
929202,CARAVAN,CUSTOMER REPORTS HEADLAMPS WILL INTERMITTANTLY INOP WHILE DRIVING
929202,CARAVAN,"LUBE, OIL AND FILTER SERVICE. ALACART."
929198,GRAND VOYAGER,CUSTOMER REPORTS LEFT FRONT DOOR GLASS INOP---ADVISE
929178,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929178,ACCORD,ALL SEASON PROTECTION PACKAGE
929171,ACCORD,PERFORM SCHEDULED MAINTENANCE SERVICE INTERVAL PACKAGE C PER FACTORY MAINTENANCE REQUIREMENTS.
929171,ACCORD,CUSTOMER STATES VEHICLES CLUTCH PEDAL SQUEAKS WHEN PUSHED. 
929171,ACCORD,CUSTOIMER STATES VEHICLES BRAKES SQUEAL WHEN PRESSED.
929171,ACCORD,BALANCE STANDARD WHEELS AND TIRES WITH SERVICE. 
929156,SUNFIRE,COMPLETE EXTERIOR AND INTERIOR VAC
929145,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929145,ACCORD,ALL SEASON PROTECTION PACKAGE
929142,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929142,ACCORD,ALL SEASON PROTECTION PACKAGE
929137,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929137,ACCORD,ALL SEASON PROTECTION PACKAGE
929135,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
929135,ACCORD,ALL SEASON PROTECTION PACKAGE
929125,CANYON,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
929123,DURANGO,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
929098,ACCORD,PERFORM MINOR MAINTENANCE SERVICE AS PER FACTORY SERVICE MANUAL MILEAGE INTERVAL IS
929096,SEBRING,CUSTOMER REPORTS RIGHT SIDE DASH VENT LOOSE----ADVISE 
929096,SEBRING,"LUBE, OIL AND FILTER SERVICE. ALACART."
929091,TAURUS,"REPLACE DRIVER SEAT BELT, PASSENGER BELT, AND REAR CENTER BELT (DAMAGED/CHEWED ON)"
929055,RAM 1500,CUSTOMER STATES CHECK ENGINE LIGHT IS COMING ON WITH NO PROBLEMS.
929052,SEBRING,CUSTOMER REPORTS SEEING WATER LEAKING INTO VEHICLE FROM RIGHT FRONT DOOR GLASS WHERE IT MEETS TOP
929052,SEBRING,CUSTOMER REPORTS RIGHT FRONT DOOR MIRROR INTERIOR TRIM SEEMS LOOSE---ADVISE
929052,SEBRING,CUSTOMER REPORTS SWITCH PLATE FOR CONVERTIBLE TOP LOOSE--- ADVISE
929038,SEBRING,"LUBE, OIL AND FILTER SERVICE. ALACART."
929022,ACCORD,HAZARD SWITCH IS NOT ILLUMINATING
929010,ACCORD,REPLACE TRANSMISSION FLUID USING HONDA SPECIFIED CVT FLUID AND REPLACEMENT CRUSH WASHERS.
929010,ACCORD,DRAIN AND REFILL OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
928996,GRAND CARAVAN,PERFORM MAINTENANCE SERVICE INTERVAL -II-.
928992,SEBRING,CUSTOMER REPORTS HEARING CLUNK NOISE IN REAR WHEN ACCELLRT NOISE DEPENDENT ON VEHICLE SPEED
928975,ALERO,CUSTOMER STATES COOLANT LIGHT INTERMITTENTLY COMING ON. IS LEAKING COOLANT.
928967,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
928967,ACCORD,THIRD BRAKE LIGHT BULB IS OUT
928948,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
928924,ESCAPE,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE. ....2.2 REPLACE WIPERS AND AIR FILTER ALSO.
928910,SEBRING,PERFORM MAINTENANCE SERVICE INTERVAL -II-.
928814,TL,COMPLETE EXTERIOR AND INTERIOR VAC
928800,ALERO,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
928779,ALERO,PERFORM MAINTENANCE PER CHRYSLER SERVICE CONTRACT POLICY AS OUTLINED ON MAINTENANCE COUPON.
928772,TRAILBLAZER EXT,PERFORM USED VEHICLE INSPECTION INCLUDES OIL CHANGE
928772,TRAILBLAZER EXT,REPLACE RIGHT REAR BRAKE LIGHT BULB 
928772,TRAILBLAZER EXT,CUSTOMER REQUEST MOUNT (2) NEW TIRES
928772,TRAILBLAZER EXT,PROVIDE MISSING JACK TOOLS 
928755,ACCORD,PDI NEW VEHICLE. INCLUDES $75 GAS CREDIT TO ACCT. #37040. HONDA CODE.............
928755,ACCORD,ALL SEASON PROTECTION PACKAGE
928743,TOWN & COUNTRY,CUSTOMER REPORTS THERE IS A FUEL LEAK UNDERNEATH THE VEHICLE INBETWEEN TWO HOSES
928732,ACCORD,DRAIN AND REFILL OIL USING 5W/20 OIL REPLACE OIL FILTER AND CHECK ALL FLUIDS
928732,ACCORD,COLANT LEAK WAS TOLD IT IS AT THE THERMOSTAT 
928731,GRAND CARAVAN,"LUBE, OIL AND FILTER SERVICE. ALACART."
928727,SEBRING,PERFORM CHRYSLER MAINTENANCE SERVICE INTERVAL -1- 2003 AND NEWER CHRYSLER PASSENGER CARS AND MINIVANS
928727,SEBRING,CUSTOMER REPORTS THE PLASTIC KNOBS FOR THE REAR TRUNK ARE MISSING
